person_id,file_id,touches,recency_weight,first_seen,last_seen,sensitive_weight
dev@pressplay.local,lib/providers/settings/settings_provider.dart,3,2.936849,2026-02-16T13:08:21-05:00,2026-02-17T18:01:00-05:00,0.00
dev@pressplay.local,lib/services/cover_art_service.dart,2,1.959977,2026-02-16T23:57:10-05:00,2026-02-17T18:01:00-05:00,0.00
dev@pressplay.local,lib/core/navigation/app_routes.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/core/utils/cover_art_utils.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/core/utils/platform_icon.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/core/widgets/film_grain_overlay.dart,2,1.956075,2026-02-16T17:11:04-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/component_test_screen.dart,2,1.941960,2026-02-12T22:32:15-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/home_screen.dart,5,4.845048,2026-02-08T22:49:19-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/inventory_screen.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/widgets/game_card_adapter.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/widgets/game_card_adapter_intents.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/widgets/home_compression_banner.dart,3,2.932947,2026-02-16T13:08:21-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/games/presentation/widgets/home_game_grid.dart,4,3.911055,2026-02-16T13:08:21-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/features/settings/presentation/widgets/settings_slider_row.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/models/compression_estimate.dart,2,1.956075,2026-02-16T17:11:04-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/providers/cover_art/cover_art_provider.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/providers/games/filtered_games_provider.dart,3,2.932947,2026-02-16T13:08:21-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/providers/system/platform_shell_provider.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/services/cover_art_service_api.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/services/cover_art_service_quality.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/services/cover_art_service_scan.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/services/cover_art_service_steam.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,rust/src/api/compression.rs,4,3.911055,2026-02-16T13:08:21-05:00,2026-02-16T23:57:10-05:00,4.00
dev@pressplay.local,rust/src/compression/engine.rs,8,7.771029,2026-02-08T22:49:19-05:00,2026-02-16T23:57:10-05:00,8.00
dev@pressplay.local,rust/src/compression/engine/estimation_runtime.rs,2,1.956677,2026-02-16T21:01:25-05:00,2026-02-16T23:57:10-05:00,2.00
dev@pressplay.local,rust/src/compression/engine/wof_ops.rs,3,2.934183,2026-02-16T17:11:04-05:00,2026-02-16T23:57:10-05:00,3.00
dev@pressplay.local,rust/src/discovery/cache.rs,3,2.932947,2026-02-16T13:08:21-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,rust/src/discovery/cache/tests.rs,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,rust/src/safety/directstorage.rs,3,2.900254,2026-02-08T22:49:19-05:00,2026-02-16T23:57:10-05:00,3.00
dev@pressplay.local,test/support/widget_progress_indicator_tests.dart,1,0.978568,2026-02-16T23:57:10-05:00,2026-02-16T23:57:10-05:00,0.00
dev@pressplay.local,lib/main.dart,4,3.881197,2026-02-08T22:49:19-05:00,2026-02-16T21:01:25-05:00,0.00
dev@pressplay.local,rust/src/compression/engine/estimation.rs,2,1.955615,2026-02-16T17:11:04-05:00,2026-02-16T21:01:25-05:00,2.00
dev@pressplay.local,rust/src/compression/history/adaptive.rs,1,0.978109,2026-02-16T21:01:25-05:00,2026-02-16T21:01:25-05:00,1.00
dev@pressplay.local,rust/src/compression/history/cache.rs,1,0.978109,2026-02-16T21:01:25-05:00,2026-02-16T21:01:25-05:00,1.00
dev@pressplay.local,rust/src/compression/history/mod.rs,1,0.978109,2026-02-16T21:01:25-05:00,2026-02-16T21:01:25-05:00,1.00
dev@pressplay.local,rust/src/compression/mod.rs,3,2.897501,2026-02-08T22:49:19-05:00,2026-02-16T21:01:25-05:00,3.00
dev@pressplay.local,rust/src/discovery/utils/game_info.rs,3,2.932487,2026-02-16T13:08:21-05:00,2026-02-16T21:01:25-05:00,0.00
dev@pressplay.local,rust/src/discovery/utils/game_info/tests.rs,2,1.955615,2026-02-16T17:11:04-05:00,2026-02-16T21:01:25-05:00,0.00
dev@pressplay.local,.gitignore,4,3.873862,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,README.md,3,2.903088,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,assets/fonts/JetBrainsMono-Variable.ttf,1,0.977506,2026-02-16T17:11:04-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,assets/fonts/README.md,2,1.926216,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,devtools_options.yaml,1,0.977506,2026-02-16T17:11:04-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/core/theme/app_colors.dart,2,1.926216,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/core/theme/app_motion.dart,1,0.977506,2026-02-16T17:11:04-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/core/theme/app_theme.dart,3,2.889608,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/core/widgets/cinematic_background.dart,1,0.977506,2026-02-16T17:11:04-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/core/widgets/status_badge.dart,4,3.879729,2026-02-12T13:15:25-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/models/compression_progress.dart,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,lib/providers/compression/compression_progress_provider.dart,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,1.20
dev@pressplay.local,lib/providers/compression/compression_provider.dart,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,1.20
dev@pressplay.local,lib/providers/compression/compression_state.dart,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,1.20
dev@pressplay.local,lib/providers/games/game_list_dedupe.dart,1,0.977506,2026-02-16T17:11:04-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,pubspec.yaml,4,3.866480,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/Cargo.toml,7,6.783324,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/api/discovery.rs,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/api/minimal.rs,3,2.903088,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/compression/engine/unit_tests.rs,3,2.924186,2026-02-15T12:14:02-05:00,2026-02-16T17:11:04-05:00,3.00
dev@pressplay.local,rust/src/compression/tests/safety_tests.rs,2,1.951210,2026-02-15T16:53:23-05:00,2026-02-16T17:11:04-05:00,2.00
dev@pressplay.local,rust/src/compression/tests/wof_tests.rs,2,1.951210,2026-02-15T16:53:23-05:00,2026-02-16T17:11:04-05:00,2.00
dev@pressplay.local,rust/src/discovery/battlenet.rs,3,2.928082,2026-02-15T16:53:23-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/discovery/utils/stats.rs,2,1.954378,2026-02-16T13:08:21-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/progress/reporter.rs,3,2.918963,2026-02-14T21:31:31-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,rust/src/progress/tracker.rs,2,1.926216,2026-02-08T22:49:19-05:00,2026-02-16T17:11:04-05:00,0.00
dev@pressplay.local,SETUP.md,2,1.925582,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,init.ps1,2,1.925582,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,lib/models/compression_stats.dart,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,lib/providers/games/single_game_provider.dart,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,lib/providers/settings/settings_persistence.dart,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,lib/providers/settings/settings_state.dart,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,pubspec.lock,2,1.925582,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/build.rs,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/custom.rs,3,2.899285,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/ea.rs,2,1.950575,2026-02-15T16:53:23-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/epic.rs,4,3.862159,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/gog.rs,3,2.899285,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/mod.rs,3,2.899285,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/platform.rs,3,2.899285,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/steam.rs,4,3.862159,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/storage.rs,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/ubisoft.rs,2,1.950575,2026-02-15T16:53:23-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/utils.rs,2,1.950575,2026-02-15T16:53:23-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/utils/dedupe.rs,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/utils/scanning.rs,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/discovery/xbox.rs,4,3.862159,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/lib.rs,2,1.925582,2026-02-08T22:49:19-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,scripts/generate-frb.ps1,1,0.976872,2026-02-16T13:08:21-05:00,2026-02-16T13:08:21-05:00,0.00
dev@pressplay.local,rust/src/compression/engine/operation_session.rs,1,0.973703,2026-02-15T16:53:23-05:00,2026-02-15T16:53:23-05:00,1.00
dev@pressplay.local,rust/src/compression/tests.rs,4,3.888136,2026-02-14T21:31:31-05:00,2026-02-15T16:53:23-05:00,4.00
dev@pressplay.local,rust/src/discovery/scan_error.rs,1,0.973703,2026-02-15T16:53:23-05:00,2026-02-15T16:53:23-05:00,0.00
dev@pressplay.local,rust/src/safety/known_games.rs,2,1.946679,2026-02-15T12:14:02-05:00,2026-02-15T16:53:23-05:00,2.00
dev@pressplay.local,rust/src/compression/engine/engine_safety.rs,1,0.972976,2026-02-15T12:14:02-05:00,2026-02-15T12:14:02-05:00,1.00
dev@pressplay.local,rust/src/safety/known_directstorage_games.json,1,0.972976,2026-02-15T12:14:02-05:00,2026-02-15T12:14:02-05:00,1.00
dev@pressplay.local,rust/src/safety/mod.rs,2,1.921686,2026-02-08T22:49:19-05:00,2026-02-15T12:14:02-05:00,2.00
dev@pressplay.local,rust/src/safety/process.rs,2,1.921686,2026-02-08T22:49:19-05:00,2026-02-15T12:14:02-05:00,2.00
dev@pressplay.local,rust/src/compression/algorithm.rs,4,3.853040,2026-02-08T22:49:19-05:00,2026-02-14T22:06:46-05:00,4.00
dev@pressplay.local,rust/src/compression/wof.rs,2,1.941457,2026-02-14T21:31:31-05:00,2026-02-14T22:06:46-05:00,2.00
dev@pressplay.local,rust/src/progress/mod.rs,2,1.919392,2026-02-08T22:49:19-05:00,2026-02-14T21:31:31-05:00,0.00
subaigsuri1@outlook.com,README.md,1,0.949155,2026-02-09T01:44:44-05:00,2026-02-09T01:44:44-05:00,0.00
dev@pressplay.local,LICENSE,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,analysis_options.yaml,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,assets/fonts/.gitkeep,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,flutter_rust_bridge.yaml,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,lib/core/constants/app_constants.dart,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,rust/rust-toolchain.toml,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,rust/rustfmt.toml,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,rust/src/compression/error.rs,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,1.00
dev@pressplay.local,windows/.gitignore,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/CMakeLists.txt,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/flutter/CMakeLists.txt,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/flutter/generated_plugin_registrant.cc,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/flutter/generated_plugin_registrant.h,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/flutter/generated_plugins.cmake,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/CMakeLists.txt,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/Runner.rc,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/flutter_window.cpp,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/flutter_window.h,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/main.cpp,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/resource.h,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/resources/app_icon.ico,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/runner.exe.manifest,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/utils.cpp,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/utils.h,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/win32_window.cpp,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
dev@pressplay.local,windows/runner/win32_window.h,1,0.948710,2026-02-08T22:49:19-05:00,2026-02-08T22:49:19-05:00,0.00
